407,656,Spiders (Araneae; NOT daddy longlegs!),2,,3,,0000-00-00 00:00:00,1
408,656,Flies (Diptera),1,,5,,0000-00-00 00:00:00,1
409,656,Mites (Acarina),3,,1,,0000-00-00 00:00:00,1
410,656,Caterpillars (Lepidoptera larvae),21,,1,,0000-00-00 00:00:00,1
411,661,"Bees and Wasps (Hymenoptera, excluding ants)",3,,2,,0000-00-00 00:00:00,1
412,661,Leaf hoppers and Cicadas (Auchenorrhyncha),2,,4,,0000-00-00 00:00:00,1
413,661,Flies (Diptera),1,,1,,0000-00-00 00:00:00,1
414,664,Leaf hoppers and Cicadas (Auchenorrhyncha),1,,3,,0000-00-00 00:00:00,1
415,664,Caterpillars (Lepidoptera larvae),8,,1,,0000-00-00 00:00:00,1
416,664,Unidentified,1,,1,,0000-00-00 00:00:00,1
417,667,Beetles (Coleoptera),3,,1,,0000-00-00 00:00:00,1
418,667,Spiders (Araneae; NOT daddy longlegs!),2,,3,,0000-00-00 00:00:00,1
419,667,Unidentified,1,,1,,0000-00-00 00:00:00,1
420,667,Leaf hoppers and Cicadas (Auchenorrhyncha),1,,1,,0000-00-00 00:00:00,1
421,671,Leaf hoppers and Cicadas (Auchenorrhyncha),1,,12,,0000-00-00 00:00:00,1
422,671,Unidentified,1,,8,,0000-00-00 00:00:00,1
423,671,Millipedes (Diplopoda),1,,1,,0000-00-00 00:00:00,1
424,671,Unidentified,1,,1,,0000-00-00 00:00:00,1
425,675,Unidentified,1,,1,,0000-00-00 00:00:00,1
426,675,Leaf hoppers and Cicadas (Auchenorrhyncha),1,,3,,0000-00-00 00:00:00,1
427,675,Spiders (Araneae; NOT daddy longlegs!),2,,2,,0000-00-00 00:00:00,1
428,675,"Bees and Wasps (Hymenoptera, excluding ants)",3,,1,,0000-00-00 00:00:00,1
429,679,"Bees and Wasps (Hymenoptera, excluding ants)",8,CHECK: VIBURNUM OR ARISTOLOCIA? LONG SHAPED SERRATE LUS,3,,0000-00-00 00:00:00,1
430,679,Leaf hoppers and Cicadas (Auchenorrhyncha),4,,7,,0000-00-00 00:00:00,1
431,679,Spiders (Araneae; NOT daddy longlegs!),6,,4,,0000-00-00 00:00:00,1
432,679,Flies (Diptera),2,,3,,0000-00-00 00:00:00,1
433,679,Beetles (Coleoptera),3,,2,,0000-00-00 00:00:00,1
434,679,Caterpillars (Lepidoptera larvae),21,,1,,0000-00-00 00:00:00,1
435,685,Leaf hoppers and Cicadas (Auchenorrhyncha),3,,1,,0000-00-00 00:00:00,1
436,685,Spiders (Araneae; NOT daddy longlegs!),5,,2,,0000-00-00 00:00:00,1
437,685,Caterpillars (Lepidoptera larvae),18,,2,,0000-00-00 00:00:00,1
438,685,"Bees and Wasps (Hymenoptera, excluding ants)",3,,1,,0000-00-00 00:00:00,1
439,689,Leaf hoppers and Cicadas (Auchenorrhyncha),2,RHODO W/ STICKY RETIOLES,14,,0000-00-00 00:00:00,1
440,689,Butterflies and Moths (Lepidoptera adult),8,,2,,0000-00-00 00:00:00,1
441,689,"Bees and Wasps (Hymenoptera, excluding ants)",1,,1,,0000-00-00 00:00:00,1
442,689,Unidentified,8,LONG NARROW  W/ WINGS,1,,0000-00-00 00:00:00,1
443,689,Butterflies and Moths (Lepidoptera adult),8,,2,,0000-00-00 00:00:00,1
444,689,"Bees and Wasps (Hymenoptera, excluding ants)",1,,1,,0000-00-00 00:00:00,1
445,689,Unidentified,8,,1,,0000-00-00 00:00:00,1
446,696,Caterpillars (Lepidoptera larvae),15,,4,,0000-00-00 00:00:00,1
447,696,Unidentified,8,AS ABOVE: LONG NARROW W/ WINGS,1,,0000-00-00 00:00:00,1
448,698,True Bugs (Heteroptera),3,,2,,0000-00-00 00:00:00,1
449,698,Flies (Diptera),3,,6,,0000-00-00 00:00:00,1
450,698,Ants (Formicidae),8,,2,,0000-00-00 00:00:00,1
451,698,Spiders (Araneae; NOT daddy longlegs!),8,,1,,0000-00-00 00:00:00,1
452,702,True Bugs (Heteroptera),9,,2,,0000-00-00 00:00:00,1
453,702,Flies (Diptera),3,,1,,0000-00-00 00:00:00,1
454,702,Unidentified,3,,1,,0000-00-00 00:00:00,1
455,702,Spiders (Araneae; NOT daddy longlegs!),15,,1,,0000-00-00 00:00:00,1
456,702,Beetles (Coleoptera),3,,1,,0000-00-00 00:00:00,1
457,707,Leaf hoppers and Cicadas (Auchenorrhyncha),1,,14,,0000-00-00 00:00:00,1
458,707,Unidentified,1,,1,,0000-00-00 00:00:00,1
459,707,Beetles (Coleoptera),8,,1,,0000-00-00 00:00:00,1
460,707,Spiders (Araneae; NOT daddy longlegs!),1,,2,,0000-00-00 00:00:00,1
461,707,Flies (Diptera),3,,2,,0000-00-00 00:00:00,1
462,712,Ants (Formicidae),3,,1,,0000-00-00 00:00:00,1
463,712,Leaf hoppers and Cicadas (Auchenorrhyncha),2,,2,,0000-00-00 00:00:00,1
464,712,Flies (Diptera),1,,3,,0000-00-00 00:00:00,1
465,715,True Bugs (Heteroptera),3,,1,,0000-00-00 00:00:00,1
466,715,Leaf hoppers and Cicadas (Auchenorrhyncha),3,,2,,0000-00-00 00:00:00,1
467,715,Caterpillars (Lepidoptera larvae),8,,1,,0000-00-00 00:00:00,1
468,715,Spiders (Araneae; NOT daddy longlegs!),15,SILVER SPIDER,1,,0000-00-00 00:00:00,1
469,715,Unidentified,3,,1,,0000-00-00 00:00:00,1
470,715,Beetles (Coleoptera),8,BLACK & GREY BEETLE,1,,0000-00-00 00:00:00,1
471,721,Ants (Formicidae),8,,2,,0000-00-00 00:00:00,1
472,721,Spiders (Araneae; NOT daddy longlegs!),3,,1,,0000-00-00 00:00:00,1
473,721,Leaf hoppers and Cicadas (Auchenorrhyncha),1,APHID,2,,0000-00-00 00:00:00,1
474,721,Unidentified,1,,1,,0000-00-00 00:00:00,1
475,721,Caterpillars (Lepidoptera larvae),12,,2,,0000-00-00 00:00:00,1
476,721,Beetles (Coleoptera),8,,1,,0000-00-00 00:00:00,1
477,727,Leaf hoppers and Cicadas (Auchenorrhyncha),4,,3,,0000-00-00 00:00:00,1
478,727,Flies (Diptera),1,,1,,0000-00-00 00:00:00,1
479,727,Unidentified,8,,1,,0000-00-00 00:00:00,1
480,730,Beetles (Coleoptera),3,,1,,0000-00-00 00:00:00,1
481,730,Spiders (Araneae; NOT daddy longlegs!),8,,1,,0000-00-00 00:00:00,1
482,732,"Grasshoppers, Crickets (Orthoptera)",4,,2,,0000-00-00 00:00:00,1
483,733,"Grasshoppers, Crickets (Orthoptera)",1,,3,,0000-00-00 00:00:00,1
484,734,Leaf hoppers and Cicadas (Auchenorrhyncha),1,,2,,0000-00-00 00:00:00,1
485,734,True Bugs (Heteroptera),1,,1,,0000-00-00 00:00:00,1
486,734,Caterpillars (Lepidoptera larvae),8,,1,,0000-00-00 00:00:00,1
487,737,Spiders (Araneae; NOT daddy longlegs!),2,,3,,0000-00-00 00:00:00,1
488,737,Leaf hoppers and Cicadas (Auchenorrhyncha),2,,2,,0000-00-00 00:00:00,1
489,737,True Bugs (Heteroptera),3,,1,,0000-00-00 00:00:00,1
490,740,Leaf hoppers and Cicadas (Auchenorrhyncha),2,,10,,0000-00-00 00:00:00,1
491,741,Unidentified,3,CHECK: EITHER DIPT OR HYME? HAD OVIPOSITOR,1,,0000-00-00 00:00:00,1
492,742,Beetles (Coleoptera),8,BLACK BEETLES,3,,0000-00-00 00:00:00,1
493,743,Leaf hoppers and Cicadas (Auchenorrhyncha),8,,1,,0000-00-00 00:00:00,1
494,744,Spiders (Araneae; NOT daddy longlegs!),9,"ROLLED LEAF W/ LOTS OF FRASS, NO CATERPILLAR",2,,0000-00-00 00:00:00,1
495,744,True Bugs (Heteroptera),15,,1,,0000-00-00 00:00:00,1
496,744,Leaf hoppers and Cicadas (Auchenorrhyncha),3,,2,,0000-00-00 00:00:00,1
497,744,Flies (Diptera),3,,1,,0000-00-00 00:00:00,1
498,748,Leaf hoppers and Cicadas (Auchenorrhyncha),6,,5,,0000-00-00 00:00:00,1
499,748,Beetles (Coleoptera),11,,2,,0000-00-00 00:00:00,1
500,748,Spiders (Araneae; NOT daddy longlegs!),3,,1,,0000-00-00 00:00:00,1
501,748,"Bees and Wasps (Hymenoptera, excluding ants)",3,,1,,0000-00-00 00:00:00,1
502,752,Leaf hoppers and Cicadas (Auchenorrhyncha),1,'>50' changed to '50',51,,0000-00-00 00:00:00,1
503,753,Leaf hoppers and Cicadas (Auchenorrhyncha),1,as above; also '>50' changed to '50',61,,0000-00-00 00:00:00,1
504,753,True Bugs (Heteroptera),8,,1,,0000-00-00 00:00:00,1
505,753,"Bees and Wasps (Hymenoptera, excluding ants)",12,,2,,0000-00-00 00:00:00,1
506,753,"Grasshoppers, Crickets (Orthoptera)",8,,1,,0000-00-00 00:00:00,1
507,753,Unidentified,8,"CHECK: LONG THIN BODY, ANTENIS? SHORTER THAN ???",1,,0000-00-00 00:00:00,1
508,758,Leaf hoppers and Cicadas (Auchenorrhyncha),6,,3,,0000-00-00 00:00:00,1
509,758,"Bees and Wasps (Hymenoptera, excluding ants)",8,,1,,0000-00-00 00:00:00,1
510,758,True Bugs (Heteroptera),15,,1,,0000-00-00 00:00:00,1
511,758,Unidentified,15,DEAD,1,,0000-00-00 00:00:00,1
512,758,Spiders (Araneae; NOT daddy longlegs!),8,,1,,0000-00-00 00:00:00,1
513,758,Ants (Formicidae),1,WITH WINGS,1,,0000-00-00 00:00:00,1
514,764,Beetles (Coleoptera),9,,5,,0000-00-00 00:00:00,1
515,764,Leaf hoppers and Cicadas (Auchenorrhyncha),3,,1,,0000-00-00 00:00:00,1
516,764,Unidentified,3,DEAD,1,,0000-00-00 00:00:00,1
517,764,Flies (Diptera),3,,1,,0000-00-00 00:00:00,1
518,768,Leaf hoppers and Cicadas (Auchenorrhyncha),3,,3,,0000-00-00 00:00:00,1
519,768,True Bugs (Heteroptera),8,,2,,0000-00-00 00:00:00,1
520,768,Caterpillars (Lepidoptera larvae),3,INCH WORM,1,,0000-00-00 00:00:00,1
521,768,Beetles (Coleoptera),3,BLACK BEETTLE,1,,0000-00-00 00:00:00,1
522,772,Unidentified,8,WHITE FLYING INSECT,5,,0000-00-00 00:00:00,1
523,772,Beetles (Coleoptera),3,,1,,0000-00-00 00:00:00,1
524,772,Leaf hoppers and Cicadas (Auchenorrhyncha),8,,1,,0000-00-00 00:00:00,1
525,775,Leaf hoppers and Cicadas (Auchenorrhyncha),1,,64,,0000-00-00 00:00:00,1
526,775,Flies (Diptera),3,,1,,0000-00-00 00:00:00,1
527,775,Scorpionflies (Mecoptera),15,,1,,0000-00-00 00:00:00,1
528,778,Leaf hoppers and Cicadas (Auchenorrhyncha),1,,82,,0000-00-00 00:00:00,1
529,778,Mites (Acarina),1,,1,,0000-00-00 00:00:00,1
530,778,Spiders (Araneae; NOT daddy longlegs!),3,,2,,0000-00-00 00:00:00,1
531,781,Leaf hoppers and Cicadas (Auchenorrhyncha),1,,23,,0000-00-00 00:00:00,1
532,781,Flies (Diptera),3,,1,,0000-00-00 00:00:00,1
533,781,Spiders (Araneae; NOT daddy longlegs!),8,,1,,0000-00-00 00:00:00,1
534,784,Leaf hoppers and Cicadas (Auchenorrhyncha),2,,22,,0000-00-00 00:00:00,1
535,784,Spiders (Araneae; NOT daddy longlegs!),8,,1,,0000-00-00 00:00:00,1
536,784,Flies (Diptera),8,,1,,0000-00-00 00:00:00,1
537,787,Leaf hoppers and Cicadas (Auchenorrhyncha),1,,37,,0000-00-00 00:00:00,1
538,788,Flies (Diptera),1,,1,,0000-00-00 00:00:00,1
539,788,Mantodea (Mantids),15,`,1,,0000-00-00 00:00:00,1
540,788,Leaf hoppers and Cicadas (Auchenorrhyncha),2,,2,,0000-00-00 00:00:00,1
541,788,Caterpillars (Lepidoptera larvae),3,"L0TS OF TINY EGGS, NOT KNOW IF THEY ARE LEPI",1,,0000-00-00 00:00:00,1
542,792,Leaf hoppers and Cicadas (Auchenorrhyncha),1,"HUNDREDS OF TINY HOMO'S, NEARLY 200",35,,0000-00-00 00:00:00,1
543,792,Spiders (Araneae; NOT daddy longlegs!),2,,3,,0000-00-00 00:00:00,1
544,792,Caterpillars (Lepidoptera larvae),15,,1,,0000-00-00 00:00:00,1
545,792,Flies (Diptera),2,DEAD,3,,0000-00-00 00:00:00,1
546,796,Flies (Diptera),3,DEAD,2,,0000-00-00 00:00:00,1
547,796,Spiders (Araneae; NOT daddy longlegs!),3,,2,,0000-00-00 00:00:00,1
548,796,Leaf hoppers and Cicadas (Auchenorrhyncha),1,"ALSO HUNDREDS OF TINY HOMOS, NEARLY 150",38,,0000-00-00 00:00:00,1
549,796,Flies (Diptera),2,ALIVE,3,,0000-00-00 00:00:00,1
550,800,Spiders (Araneae; NOT daddy longlegs!),8,,1,,0000-00-00 00:00:00,1
551,800,Leaf hoppers and Cicadas (Auchenorrhyncha),1,,74,,0000-00-00 00:00:00,1
552,800,Caterpillars (Lepidoptera larvae),5,,2,,0000-00-00 00:00:00,1
553,800,Flies (Diptera),4,,2,,0000-00-00 00:00:00,1
554,800,Beetles (Coleoptera),1,,3,,0000-00-00 00:00:00,1
555,800,Ants (Formicidae),3,,1,,0000-00-00 00:00:00,1
556,800,Silverfish (Thysanura),3,,1,,0000-00-00 00:00:00,1
557,800,Mites (Acarina),1,,1,,0000-00-00 00:00:00,1
558,808,Leaf hoppers and Cicadas (Auchenorrhyncha),1,,15,,0000-00-00 00:00:00,1
559,808,Beetles (Coleoptera),3,,1,,0000-00-00 00:00:00,1
560,808,Flies (Diptera),3,,1,,0000-00-00 00:00:00,1
561,811,Leaf hoppers and Cicadas (Auchenorrhyncha),1,,29,,0000-00-00 00:00:00,1
562,811,Spiders (Araneae; NOT daddy longlegs!),1,,2,,0000-00-00 00:00:00,1
563,813,Flies (Diptera),1,,1,,0000-00-00 00:00:00,1
564,813,Leaf hoppers and Cicadas (Auchenorrhyncha),1,,18,,0000-00-00 00:00:00,1
565,813,"Bees and Wasps (Hymenoptera, excluding ants)",1,,11,,0000-00-00 00:00:00,1
566,813,Spiders (Araneae; NOT daddy longlegs!),1,,2,,0000-00-00 00:00:00,1
567,817,Leaf hoppers and Cicadas (Auchenorrhyncha),1,'>75' changed to '75',75,,0000-00-00 00:00:00,1
568,817,Spiders (Araneae; NOT daddy longlegs!),8,,1,,0000-00-00 00:00:00,1
569,817,Flies (Diptera),3,,1,,0000-00-00 00:00:00,1
570,817,Ants (Formicidae),3,,1,,0000-00-00 00:00:00,1
571,821,Spiders (Araneae; NOT daddy longlegs!),1,,3,,0000-00-00 00:00:00,1
572,821,Flies (Diptera),3,,1,,0000-00-00 00:00:00,1
573,821,Leaf hoppers and Cicadas (Auchenorrhyncha),1,,30,,0000-00-00 00:00:00,1
574,821,True Bugs (Heteroptera),3,,2,,0000-00-00 00:00:00,1
575,825,Spiders (Araneae; NOT daddy longlegs!),3,,2,,0000-00-00 00:00:00,1
576,825,Beetles (Coleoptera),8,,1,,0000-00-00 00:00:00,1
577,825,Flies (Diptera),4,,4,,0000-00-00 00:00:00,1
578,828,Spiders (Araneae; NOT daddy longlegs!),3,,1,,0000-00-00 00:00:00,1
579,829,Spiders (Araneae; NOT daddy longlegs!),3,,2,,0000-00-00 00:00:00,1
580,829,Leaf hoppers and Cicadas (Auchenorrhyncha),3,,2,,0000-00-00 00:00:00,1
581,829,Spiders (Araneae; NOT daddy longlegs!),3,,2,,0000-00-00 00:00:00,1
582,829,"Bees and Wasps (Hymenoptera, excluding ants)",3,,2,,0000-00-00 00:00:00,1
583,833,Flies (Diptera),5,,2,,0000-00-00 00:00:00,1
584,834,Leaf hoppers and Cicadas (Auchenorrhyncha),1,,9,,0000-00-00 00:00:00,1
585,834,Butterflies and Moths (Lepidoptera adult),15,,1,,0000-00-00 00:00:00,1
586,834,Mites (Acarina),3,,1,,0000-00-00 00:00:00,1
587,834,"Bees and Wasps (Hymenoptera, excluding ants)",3,,1,,0000-00-00 00:00:00,1
588,834,Flies (Diptera),1,,1,,0000-00-00 00:00:00,1
589,839,Ants (Formicidae),3,,2,,0000-00-00 00:00:00,1
590,839,Leaf hoppers and Cicadas (Auchenorrhyncha),1,,1,,0000-00-00 00:00:00,1
591,839,Spiders (Araneae; NOT daddy longlegs!),4,,2,,0000-00-00 00:00:00,1
592,839,Flies (Diptera),8,,1,,0000-00-00 00:00:00,1
593,839,Mites (Acarina),1,,1,,0000-00-00 00:00:00,1
594,844,Leaf hoppers and Cicadas (Auchenorrhyncha),1,,50,,0000-00-00 00:00:00,1
595,844,Unidentified,4,DEAD SQUISED BUG,3,,0000-00-00 00:00:00,1
596,844,Spiders (Araneae; NOT daddy longlegs!),3,,3,,0000-00-00 00:00:00,1
597,844,Flies (Diptera),8,,1,,0000-00-00 00:00:00,1
598,848,Leaf hoppers and Cicadas (Auchenorrhyncha),1,,23,,0000-00-00 00:00:00,1
599,848,Flies (Diptera),3,ONE DEAD,2,,0000-00-00 00:00:00,1
600,848,Unidentified,3,CRICKET-LIKE LONG ANTENNA,1,,0000-00-00 00:00:00,1
601,848,Spiders (Araneae; NOT daddy longlegs!),3,,1,,0000-00-00 00:00:00,1
602,852,Leaf hoppers and Cicadas (Auchenorrhyncha),3,,1,,0000-00-00 00:00:00,1
603,852,Flies (Diptera),3,,1,,0000-00-00 00:00:00,1
604,854,Leaf hoppers and Cicadas (Auchenorrhyncha),2,,8,,0000-00-00 00:00:00,1
605,854,Flies (Diptera),2,,3,,0000-00-00 00:00:00,1
606,854,Spiders (Araneae; NOT daddy longlegs!),2,,2,,0000-00-00 00:00:00,1
607,857,Flies (Diptera),1,,1,,0000-00-00 00:00:00,1
608,858,Ants (Formicidae),2,,3,,0000-00-00 00:00:00,1
609,858,Beetles (Coleoptera),2,,2,,0000-00-00 00:00:00,1
610,858,Flies (Diptera),2,,4,,0000-00-00 00:00:00,1
611,858,Leaf hoppers and Cicadas (Auchenorrhyncha),2,,8,,0000-00-00 00:00:00,1
612,858,"Grasshoppers, Crickets (Orthoptera)",3,,1,,0000-00-00 00:00:00,1
613,863,Leaf hoppers and Cicadas (Auchenorrhyncha),2,,76,,0000-00-00 00:00:00,1
614,864,NONE,0,NO BUGS,0,,0000-00-00 00:00:00,1
615,865,Leaf hoppers and Cicadas (Auchenorrhyncha),1,,34,,0000-00-00 00:00:00,1
616,865,Beetles (Coleoptera),3,,1,,0000-00-00 00:00:00,1
617,867,Leaf hoppers and Cicadas (Auchenorrhyncha),1,,5,,0000-00-00 00:00:00,1
618,867,Spiders (Araneae; NOT daddy longlegs!),1,,1,,0000-00-00 00:00:00,1
619,869,Leaf hoppers and Cicadas (Auchenorrhyncha),1,,22,,0000-00-00 00:00:00,1
620,869,"Bees and Wasps (Hymenoptera, excluding ants)",3,,2,,0000-00-00 00:00:00,1
621,869,Spiders (Araneae; NOT daddy longlegs!),3,,1,,0000-00-00 00:00:00,1
622,872,Spiders (Araneae; NOT daddy longlegs!),2,,2,,0000-00-00 00:00:00,1
623,872,Leaf hoppers and Cicadas (Auchenorrhyncha),1,,5,,0000-00-00 00:00:00,1
624,872,Beetles (Coleoptera),2,,2,,0000-00-00 00:00:00,1
625,872,True Bugs (Heteroptera),3,,1,,0000-00-00 00:00:00,1
626,876,Leaf hoppers and Cicadas (Auchenorrhyncha),2,,2,,0000-00-00 00:00:00,1
627,876,Flies (Diptera),3,,1,,0000-00-00 00:00:00,1
628,878,Beetles (Coleoptera),3,,1,,0000-00-00 00:00:00,1
629,878,Leaf hoppers and Cicadas (Auchenorrhyncha),2,,2,,0000-00-00 00:00:00,1
630,878,Flies (Diptera),1,,1,,0000-00-00 00:00:00,1
631,878,Caterpillars (Lepidoptera larvae),3,,1,,0000-00-00 00:00:00,1
632,878,Spiders (Araneae; NOT daddy longlegs!),3,,1,,0000-00-00 00:00:00,1
633,883,Leaf hoppers and Cicadas (Auchenorrhyncha),2,,3,,0000-00-00 00:00:00,1
634,883,Beetles (Coleoptera),3,,2,,0000-00-00 00:00:00,1
635,885,Leaf hoppers and Cicadas (Auchenorrhyncha),1,,43,,0000-00-00 00:00:00,1
636,885,Flies (Diptera),3,,1,,0000-00-00 00:00:00,1
637,885,Spiders (Araneae; NOT daddy longlegs!),3,,2,,0000-00-00 00:00:00,1
